"ID","age","workclass","fnlwgt","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country"
"0026477",59,"Private",146013,"Married-civ-spouse","Sales","Husband","White","Male",4064,0,40,"United-States"
"0026577",26,"Private",378322,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"0026677",37,"Self-emp-inc",257295,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,75,"Thailand"
"0026777",19,,218956,"Never-married",,"Own-child","White","Male",0,0,24,"Canada"
"0026877",64,"Private",21174,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"0026977",33,"Private",185480,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,"United-States"
"0027077",33,"Private",222205,"Married-civ-spouse","Craft-repair","Wife","White","Female",0,0,40,"United-States"
"0027177",61,"Private",69867,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"0027277",17,"Private",191260,"Never-married","Other-service","Own-child","White","Male",1055,0,24,"United-States"
"0027377",50,"Self-emp-not-inc",30653,"Married-civ-spouse","Farming-fishing","Husband","White","Male",2407,0,98,"United-States"
"0027477",27,"Local-gov",209109,"Never-married","Prof-specialty","Own-child","White","Male",0,0,35,"United-States"
"0027577",30,"Private",70377,"Divorced","Prof-specialty","Own-child","White","Female",0,0,40,"United-States"
"0027677",43,"Private",477983,"Married-civ-spouse","Handlers-cleaners","Husband","Black","Male",0,0,40,"United-States"
"0027777",44,"Private",170924,"Married-civ-spouse","Craft-repair","Husband","White","Male",7298,0,40,"United-States"
"0027877",35,"Private",190174,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States"
"0027977",25,"Private",193787,"Never-married","Tech-support","Own-child","White","Female",0,0,40,"United-States"
"0028077",24,"Private",279472,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",7298,0,48,"United-States"
"0028177",22,"Private",34918,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,15,"Germany"
"0028277",42,"Local-gov",97688,"Married-civ-spouse","Craft-repair","Husband","White","Male",5178,0,40,"United-States"
"0028377",34,"Private",175413,"Divorced","Sales","Unmarried","Black","Female",0,0,45,"United-States"
"0028477",60,"Private",173960,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,42,"United-States"
"0028577",21,"Private",205759,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States"
"0028677",57,"Federal-gov",425161,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,40,"United-States"
"0028777",41,"Private",220531,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States"
"0028877",50,"Private",176609,"Divorced","Other-service","Not-in-family","White","Male",0,0,45,"United-States"
"0028977",25,"Private",371987,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States"
"0029077",50,"Private",193884,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Ecuador"
"0029177",36,"Private",200352,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States"
"0029277",31,"Private",127595,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States"
"0029377",29,"Local-gov",220419,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,56,"United-States"
"0029477",21,"Private",231931,"Never-married","Sales","Own-child","White","Male",0,0,45,"United-States"
"0029577",27,"Private",248402,"Never-married","Tech-support","Unmarried","Black","Female",0,0,40,"United-States"
"0029677",65,"Private",111095,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,16,"United-States"
"0029777",37,"Self-emp-inc",57424,"Divorced","Sales","Not-in-family","White","Female",0,0,60,"United-States"
"0029877",39,,157443,"Married-civ-spouse",,"Wife","Asian-Pac-Islander","Female",3464,0,40,
"0029977",24,"Private",278130,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States"
"0030077",38,"Private",169469,"Divorced","Sales","Not-in-family","White","Male",0,0,80,"United-States"
"0030177",48,"Private",146268,"Married-civ-spouse","Adm-clerical","Husband","White","Male",7688,0,40,"United-States"
"0030277",21,"Private",153718,"Never-married","Other-service","Not-in-family","Asian-Pac-Islander","Female",0,0,25,"United-States"
"0030377",31,"Private",217460,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States"
"0030477",55,"Private",238638,"Married-civ-spouse","Sales","Husband","White","Male",4386,0,40,"United-States"
"0030577",24,"Private",303296,"Married-civ-spouse","Adm-clerical","Wife","Asian-Pac-Islander","Female",0,0,40,"Laos"
"0030677",43,"Private",173321,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States"
"0030777",26,"Private",193945,"Never-married","Tech-support","Not-in-family","White","Male",0,0,45,"United-States"
"0030877",46,"Private",83082,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,33,"United-States"
"0030977",35,"Private",193815,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States"
"0031077",41,"Self-emp-inc",34987,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,54,"United-States"
"0031177",26,"Private",59306,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States"
"0031277",34,"Private",142897,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",7298,0,35,"Taiwan"
"0031377",19,,860348,"Never-married",,"Own-child","Black","Female",0,0,25,"United-States"
"0031477",36,"Self-emp-not-inc",205607,"Divorced","Prof-specialty","Not-in-family","Black","Female",0,0,40,"United-States"
"0031577",22,"Private",199698,"Never-married","Sales","Own-child","White","Male",0,0,15,"United-States"
"0031677",24,"Private",191954,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States"
"0031777",77,"Self-emp-not-inc",138714,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"0031877",22,"Private",399087,"Married-civ-spouse","Machine-op-inspct","Other-relative","White","Female",0,0,40,"Mexico"
"0031977",29,"Private",423158,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States"
"0032077",62,"Private",159841,"Widowed","Other-service","Not-in-family","White","Female",0,0,24,"United-States"
"0032177",39,"Self-emp-not-inc",174308,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"0032277",43,"Private",50356,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1485,50,"United-States"
"0032377",35,"Private",186110,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,45,"United-States"
"0032477",29,"Private",200381,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States"
"0032577",76,"Self-emp-not-inc",174309,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,10,"United-States"
"0032677",63,"Self-emp-not-inc",78383,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,45,"United-States"
"0032777",23,,211601,"Never-married",,"Own-child","Black","Female",0,0,15,"United-States"
"0032877",43,"Private",187728,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,1887,50,"United-States"
"0032977",58,"Self-emp-not-inc",321171,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States"
"0033077",66,"Private",127921,"Never-married","Transport-moving","Not-in-family","White","Male",2050,0,55,"United-States"
"0033177",41,"Private",206565,"Never-married","Craft-repair","Not-in-family","Black","Male",0,0,45,"United-States"
"0033277",26,"Private",224563,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States"
"0033377",47,"Private",178686,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States"
"0033477",55,"Local-gov",98545,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States"
"0033577",53,"Private",242606,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States"
"0033677",17,"Private",270942,"Never-married","Other-service","Other-relative","White","Male",0,0,48,"Mexico"
"0033777",30,"Private",94235,"Never-married","Craft-repair","Other-relative","White","Male",0,0,40,"United-States"
"0033877",49,"Private",71195,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,60,"United-States"
"0033977",19,"Private",104112,"Never-married","Sales","Unmarried","Black","Male",0,0,30,"Haiti"
"0034077",45,"Private",261192,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States"
"0034177",26,"Private",94936,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States"
"0034277",38,"Private",296478,"Married-civ-spouse","Craft-repair","Husband","White","Male",7298,0,40,"United-States"
"0034377",36,"State-gov",119272,"Married-civ-spouse","Protective-serv","Husband","White","Male",7298,0,40,"United-States"
"0034477",33,"Private",85043,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,20,"United-States"
"0034577",22,"State-gov",293364,"Never-married","Protective-serv","Own-child","Black","Female",0,0,40,"United-States"
"0034677",43,"Self-emp-not-inc",241895,"Never-married","Sales","Not-in-family","White","Male",0,0,42,"United-States"
"0034777",67,,36135,"Married-civ-spouse",,"Husband","White","Male",0,0,8,"United-States"
"0034877",30,,151989,"Divorced",,"Unmarried","White","Female",0,0,40,"United-States"
"0034977",56,"Private",101128,"Married-spouse-absent","Other-service","Not-in-family","White","Male",0,0,25,"Iran"
"0035077",31,"Private",156464,"Never-married","Prof-specialty","Own-child","White","Male",0,0,25,"United-States"
"0035177",33,"Private",117963,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"0035277",26,"Private",192262,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States"
"0035377",33,"Private",111363,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"0035477",46,"Local-gov",329752,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,30,"United-States"
"0035577",59,,372020,"Married-civ-spouse",,"Husband","White","Male",0,0,40,"United-States"
"0035677",38,"Federal-gov",95432,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States"
"0035777",65,"Private",161400,"Widowed","Other-service","Unmarried","Other","Male",0,0,40,"United-States"
"0035877",40,"Private",96129,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States"
"0035977",42,"Private",111949,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,35,"United-States"
"0036077",26,"Self-emp-not-inc",117125,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Portugal"
"0036177",36,"Private",348022,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,24,"United-States"
"0036277",62,"Private",270092,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States"
"0036377",43,"Private",180609,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States"
"0036477",43,"Private",174575,"Divorced","Exec-managerial","Not-in-family","White","Male",0,1564,45,"United-States"
"0036577",22,"Private",410439,"Married-spouse-absent","Sales","Not-in-family","White","Male",0,0,55,"United-States"
"0036677",28,"Private",92262,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"0036777",56,"Self-emp-not-inc",183081,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States"
"0036877",22,"Private",362589,"Never-married","Sales","Not-in-family","White","Female",0,0,15,"United-States"
"0036977",57,"Private",212448,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States"
"0037077",39,"Private",481060,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States"
"0037177",26,"Federal-gov",185885,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,15,"United-States"
"0037277",17,"Private",89821,"Never-married","Other-service","Own-child","White","Male",0,0,10,"United-States"
"0037377",40,"State-gov",184018,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,38,"United-States"
"0037477",45,"Private",256649,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,"United-States"
"0037577",44,"Private",160323,"Never-married","Craft-repair","Not-in-family","Black","Male",0,0,40,"United-States"
"0037677",20,"Local-gov",350845,"Never-married","Adm-clerical","Own-child","White","Female",0,0,10,"United-States"
"0037777",33,"Private",267404,"Married-civ-spouse","Craft-repair","Wife","White","Female",0,0,40,"United-States"
"0037877",23,"Private",35633,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States"
"0037977",46,"Self-emp-not-inc",80914,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,30,"United-States"
"0038077",38,"Private",172927,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States"
"0038177",54,"Private",174319,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States"
"0038277",46,"Private",214955,"Divorced","Craft-repair","Not-in-family","White","Female",0,2339,45,"United-States"
"0038377",25,"Private",344991,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"0038477",46,"Private",108699,"Divorced","Sales","Not-in-family","White","Female",0,0,40,"United-States"
"0038577",36,"Local-gov",117312,"Married-civ-spouse","Transport-moving","Wife","White","Female",0,0,40,"United-States"
"0038677",23,"Private",396099,"Never-married","Other-service","Not-in-family","White","Female",0,0,25,"United-States"
"0038777",29,"Private",134152,"Separated","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States"
"0038877",44,"Private",162028,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,2415,6,"United-States"
"0038977",19,"Private",25429,"Never-married","Adm-clerical","Own-child","White","Female",0,0,16,"United-States"
"0039077",19,"Private",232392,"Never-married","Other-service","Other-relative","White","Female",0,0,40,"United-States"
"0039177",35,"Private",220098,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,40,"United-States"
"0039277",27,"Private",301302,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States"
"0039377",46,"Self-emp-not-inc",277946,"Separated","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"0039477",34,"State-gov",98101,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,45,
"0039577",34,"Private",196164,"Never-married","Other-service","Not-in-family","White","Female",0,0,35,"United-States"
"0039677",44,"Private",115562,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States"
